Why do the Jedi say &quot;May the Force be with you&quot;?,scifi
Why did Tony Stark keep the electromagnet in his chest?,scifi
Why didn&#39;t Gimli know Moria had fallen?,scifi
Do Lord of the Rings or The Silmarillion pass the Bechdel test?,scifi
Can the Delorean meet its speed requirement without moving?,scifi
Why hasn&#39;t Captain America been promoted?,scifi
Why wouldn&#39;t Luke use his lightsaber to cut the feet off the Imperial Walker?,scifi
Who was the fifth army in The Hobbit: The Battle of the Five Armies movie?,scifi
Who was the old man at the beginning of The Force Awakens?,scifi
Are Stormtroopers paid or rewarded in any way for their service?,scifi
Why does Watney’s notebook in The Martian have four holes?,scifi
Did Philip Dick watch Blade Runner before his death?,scifi
If there are universal translators, why are some words/phrases not translated?,scifi
If Obi-Wan and Yoda were trying to keep Luke safe from Vader, why would they let him keep the Skywalker name?,scifi
How did &quot;Weird Al&quot; Yankovic predict &quot;The Phantom Menace&quot;?,scifi
How does gravity work on Serenity?,scifi
Why was Ron Weasley permitted to bring a rat to Hogwarts?,scifi
Is Vader sincere with Luke in ESB?,scifi
Why is The Wall so tall in Game of Thrones?,scifi
Why didn&#39;t James&#39; love and sacrifice for Lily protect her?,scifi
Which are the Two Towers in Lord of the Rings,scifi
Are Tolkien&#39;s orcs immortal?,scifi
Man serves a sentence for the murder he will be allowed to commit in the future,scifi
Why is the stardate explicitly mentioned when creating a new Captain&#39;s log?,scifi
Why do the Agents bother trying to get the Zion mainframe codes?,scifi
Did Tolkien popularize the generic description of a wizard?,scifi
Could Harry ruin the Regeneration potion by willingly giving blood?,scifi
Why is &#39;Belgium&#39; the rudest word in Hitchiker&#39;s Guide to the Galaxy?,scifi
Why isn&#39;t Captain America worthy of Mjolnir?,scifi
Why doesn&#39;t anyone run a DNA test on Batman&#39;s blood?,scifi
Why is the clone army so...small?,scifi
Was Luke in “Return of the Jedi” really “better” than Obi Wan in “Revenge of the Sith?”,scifi
What was Shepherd Book&#39;s past in Firefly?,scifi
Firefly scenes with Han Solo in the background,scifi
After Star Trek: The Next Generation, can I skip to Voyager without watching Deep Space Nine and not get spoiled?,scifi
How old should you be when you begin Jedi training?,scifi
Trying to identify &quot;I will measure the dust&quot; story,scifi
Why exactly do the Death Eaters serve Lord Voldemort?,scifi
What effect would the One Ring have on other people?,scifi
Is C-3PO a slave?,scifi
What is the recommended viewing order for young first-timers to watch Star Trek TV episodes and movies?,scifi
How does Captain America&#39;s shield work?,scifi
Was the casting of Alan Rickman as Snape based on the full knowledge of the future of that character?,scifi
How Did &#201;owyn Slay the Witch King of Angmar if He Wasn&#39;t Alive?,scifi
How to kill Wolverine?,scifi
Has there ever been a good Sith?,scifi
Did the trio (and others) go back to finish at Hogwarts?,scifi
What is the true origin of the orcs?,scifi
What color is smurf blood?,scifi
Does the death penalty exist in comics?,scifi
Did Darth Vader ever talk to R2-D2 again?,scifi
Why didn&#39;t the machine kill Neo after he was ejected?,scifi
Why would the elves help destroy the One Ring?,scifi
Why didn&#39;t Yoda or Obi-Wan tell Luke the truth about his father?,scifi
Why are Starfleet bridges positioned so vulnerably?,scifi
How was Spider-Man persuaded to join the side he did?,scifi
Is the Star Trek (2009) movie considered canon?,scifi
When did Obi-Wan Kenobi learn that Anakin was &quot;dead&quot;?,scifi
Was V&#39;ger responsible for the creation of the Borg?,scifi
What order should I be reading the Discworld books in?,scifi
In what order should Tolkien&#39;s writings on Middle-earth be read?,scifi
Are there other governments in The Hunger Games world?,scifi
Why do blaster bolts move slower than the speed of light?,scifi
Why didn&#39;t Elrond or C&#237;rdan take the ring from Isildur by force and destroy it?,scifi
Can you tell my robot to kill itself? (Three Laws),scifi
Why was there a pit in the Emperor&#39;s chamber on Death Star?,scifi
How does Elsa resolve the practical problems of living in an ice palace?,scifi
Why were the &quot;Monsters, Inc.&quot; monsters told that touching kids would kill them?,scifi
Why is Wednesday Addams named ... Wednesday?,scifi
Why does Captain America need to exercise?,scifi
Why did the Terminator need sunglasses?,scifi
Which Sci-fi universe uses the most forms of FTL (Faster Than Light)?,scifi
How did J.R.R. Tolkien learn about the events of his books? (In-Universe),scifi
Why do the ellipses in the Star Wars opening crawl have four dots?,scifi
What is this painting on the Enterprise showing?,scifi
How does one leave platform nine and three-quarters?,scifi
What exactly about Aunt Petunia is &quot;More than meets the eye&quot;?,scifi
Why is the Star Wars universe not a post-scarcity economy?,scifi
A Book where an Animal is advertising itself to be eaten,scifi
Why did R2-D2 not fly in Return of the Jedi?,scifi
Why did Luke Skywalker call Obi-Wan &quot;Ben&quot;?,scifi
Why did the Trade Federation blockade Naboo?,scifi
Why did the Borg name Locutus?,scifi
What was Gandalf&#39;s plan for getting the Ring to Mt. Doom?,scifi
Why four lights?,scifi
Why didn&#39;t the IF want Peter Wiggin?,scifi
What was the purpose of having Zion?,scifi
Why didn&#39;t Sauron guard Mount Doom?,scifi
Is there any proof that Jaime Lannister is actually a good swordsman?,scifi
Why does Binary exist?,scifi
What is Deanna Troi&#39;s accent?,scifi
Why is JK Rowling considered &#39;bad at math&#39;?,scifi
What&#39;s in Naboo&#39;s core, liquid water or plasma?,scifi
Do students wear muggle clothing while not in classes at Hogwarts (like they do in the films)?,scifi
Why are there no Imperial KX-series Security Droids in the original trilogy?,scifi
Was the original Star Wars film originally called &quot;The Star Wars&quot;?,scifi
How does the Doctor know how old he is?,scifi
Does each season of Game of Thrones roughly equal a book?,scifi
How could Count Dooku lose against Anakin Skywalker in a lightsaber battle?,scifi
Were there ever any &quot;good&quot; Orcs?,scifi
Why Does Vader say &quot;No disintegration&quot; to Boba Fett in particular?,scifi
What is the point of evasive maneuvers in Star Trek?,scifi
How did the Death Star move?,scifi
Were there any canon examples of Harry being an innately powerful wizard?,scifi
Is any reason given for the low sea level?,scifi
Did the Ring Bearers and Gimli die in Valinor?,scifi
Was the Sorcerer&#39;s (Philosopher&#39;s) Stone really that well protected?,scifi
Why does Yoda mourn the Jedi after Order 66 is executed?,scifi
Is Stan Lee playing the Watcher in all his cameos?,scifi
Would Smaug have actually followed and allied with Sauron had he lived on?,scifi
How did Molly Weasley make sauce out of nothing if Gamp&#39;s Law states that this is impossible?,scifi
Were the Moon landings faked in Interstellar?,scifi
Why doesn&#39;t Harry live with the Weasleys?,scifi
What made R2-D2 reactivate in “The Force Awakens?”,scifi
Did Saruman know about the Ents?,scifi
Which Asimov story has malevolent 3-law AI?,scifi
Was Gandalf &quot;meant&quot; to confront the Balrog?,scifi
Why isn&#39;t the Memory Charm (Obliviate) an Unforgivable Curse?,scifi
How could Harry and Ron bypass Hogwarts&#39; security in a flying Ford Anglia?,scifi
What is the Positronic brain coined by Asimov?,scifi
Is the Han/Leia vs Luke/Yoda timeline in The Empire Strikes Back broken?,scifi
Was the thermal exhaust port on the Death Star really a design flaw?,scifi
When did the red shirt careers change to yellow shirts in Star Trek and why?,scifi
How does Superman shave?,scifi
Why Was Obi Wan So Eager to Train Luke as a Jedi?,scifi
Why isn&#39;t Obi-Wan&#39;s ghost young?,scifi
How Did Harry Become a Horcrux?,scifi
Who was the little girl in the matrix and why was she so important?,scifi
Why Was It &#39;Essential&#39; That Voldemort Kill Harry Potter?,scifi
Why was the riddle on the way to Moria written in elvish?,scifi
What was the &quot;Watcher in the water&quot;?,scifi
Why didn&#39;t Obi-Wan remember R2-D2 and C-3PO in A New Hope?,scifi
A man takes riskier and riskier jobs (involving a transportation ring) for more money,scifi
How do we know that the First Doctor was indeed the first?,scifi
Are there any bad elves in the Lord of the Rings universe?,scifi
Why did Peter Quill wait 26 years to open his mother&#39;s gift?,scifi
Is Tony Stark an atheist?,scifi
Since Voldemort knew that Dumbledore did not kill Grindelwald, why did he think that killing Snape was necessary for him to wield the elder wand?,scifi
Does Gringotts employ any non-goblins?,scifi
What was the first story to be set in the future?,scifi
In Star Wars: A New Hope, why was one officer dressed in white?,scifi
Why not continue to prevent murders?,scifi
Why does everyone assume that the Architect was telling the truth about there being previous &quot;Ones&quot;?,scifi
Who Erased Kamino from the Jedi-Archives?,scifi
Who is the most powerful user of the Force?,scifi
Is Magneto&#39;s power magnetism or can he manipulate all metals?,scifi
Was Luke or Anakin &quot;The Chosen One&quot;?,scifi
How do we know they were called &#39;Ewoks&#39;?,scifi
Why didn&#39;t Luke become disfigured when he was electrocuted by the Emperor?,scifi
Why was the Triwizard Cup used as the portkey?,scifi
At what time can you start feeding Mogwai?,scifi
Who was &quot;The Phantom Menace&quot;?,scifi
Did Voldemort actually curse the job of Defense Against Dark Arts professor after being denied the position?,scifi
What do wizard children do before attending Hogwarts?,scifi
Why did all the Ringbearers leave Middle-earth in the end?,scifi
Why was the Goblet of Fire portkey two-way?,scifi
How did Voyager replace its photon torpedoes?,scifi
What do they do with all the plates and cups in Star Trek?,scifi
Why didn&#39;t Hermione use the Time-Turner to sleep more?,scifi
Why did Voldemort need to drink Unicorn blood?,scifi
Do any clones refuse Order 66?,scifi
Were parts of Harry Potter inspired by James and the Giant Peach?,scifi
Why did Obi Wan use his lightsaber in the Mos Eisley Cantina?,scifi
Why did the stormtroopers care about hiding the fact that they killed the Jawas?,scifi
Has the phrase &#39;Star Trek&#39; ever been used in Star Trek?,scifi
Why does Gandalf show such reverence for Galadriel and Elrond?,scifi
How are Stormtroopers uniquely identified in the field?,scifi
When did pure-historical Doctor Who go out of fashion?,scifi
Does Thor know that Thursday is named after him?,scifi
What was the deal Lando made with Darth Vader?,scifi
Who is now the Lord of Casterly Rock?,scifi
Why did Harry tell Snape&#39;s secret to everyone?,scifi
When did Darth Vader get his red lightsaber?,scifi
How many different Enterprises were there?,scifi
Are there any spells that a wizard/witch can cast without a wand in the Harry Potter universe?,scifi
What is the viewing order of the re-imagined Battlestar Galactica?,scifi
Did Luke accomplish anything by going to Cloud City?,scifi
Why didn&#39;t a French actor play Captain Picard? What was the reaction to this on the part of the French?,scifi
Do Non-Jedi (and Non-Sith) Use Lightsabers?,scifi
How do Hobbits come to be so rich?,scifi
Does &#39;Elder&#39; in the Elder Wand refer to the wood or its age?,scifi
Why didn’t they just take the ring to Valinor?,scifi
The Moriarty Sentience Problem - A.K.A. Why isn&#39;t the Enterprise computer considered sentient?,scifi
When Frodo offers her the ring, is Galadriel really tempted, or just making a point?,scifi
When will copyright restrictions expire on The Lord of the Rings?,scifi
If vibranium absorbs kinetic energy, how can Captain America hurt people with his shield?,scifi
Was Sauron aware of what Gandalf was?,scifi
What was the origin of the meme where Batman slaps Robin?,scifi
Did Harry Potter ever get on a Famous Witches and Wizards card?,scifi
Why weren&#39;t Fred and George Weasley Placed in Ravenclaw?,scifi
Is there evidence to suggest that Supreme Leader Snoke is Darth Plagueis?,scifi
Was the Millennium Falcon a one-off or was it mass produced?,scifi
Why does Seven of Nine pronounce &quot;Futile&quot; differently than Locutus?,scifi
Potatoes were alive and sprouted on Mars: How were they preserved on the journey there?,scifi
Why did the best potions master have greasy hair?,scifi
What are those &quot;sticks&quot; on Jyn Erso&#39;s back?,scifi
Significance of the origami Deckard found in Blade Runner,scifi
Why didn’t Voyager fly to the end of the Bajoran wormhole in the Gamma Quadrant?,scifi
Why did Tyrion visit the Wall?,scifi
Did Sauron give any care to Saruman or was he just a pawn?,scifi
Why aren&#39;t we all Borg?,scifi
In the Aliens movie, what do the Xenomorphs eat?,scifi
Did Darth Sidious and Vader ever discover how to cheat death?,scifi
What happened to Winston Smith at the end of George Orwell’s “1984?”,scifi
Why do people say that Peter Jackson can not make LOTR/Hobbit sequels?,scifi
Why did O&#39;Brien start out as a transporter chief in TNG?,scifi
How well does Shadow of Mordor fit into Middle-earth canon?,scifi
Are there any known Sith from Yoda&#39;s species?,scifi
Why does Star Trek use Celsius (SI system), not Fahrenheit (the imperial system)?,scifi
Why wasn&#39;t Bilbo famous, by the time of LOTR?,scifi
How does Ant-Man pick up a drop of water?,scifi
Why didn&#39;t Yoda have any children to take care of him during his last days given that he lived up to 900 years old?,scifi
Out of Universe, was Vader always planned to be Luke&#39;s father?,scifi
The Dothraki cut their braids after defeat in battle, but when would a Dothraki be spared after being defeated?,scifi
Do we know where Ridley Scott got the idea for the xenomorph inner-mouth?,scifi
How was the cryogenization of Fry not discovered sooner?,scifi
Why did Captain Needa apologize to Darth Vader?,scifi
Was &quot;Worf&quot; from Star Trek: The Next Generation an afterthought?,scifi
Does the intro sequence to the Game of Thrones TV series have any meaning?,scifi
What was the intended ending of Monty Python and the Holy Grail?,scifi
Why did the Emperor stop looking for Yoda?,scifi
Why didn&#39;t Chewbacca get a medal after the battle of Yavin?,scifi
Does the Rule of Two Serve any Actual Purpose?,scifi
Why couldn&#39;t Harry see Thestrals at the end of Goblet of Fire?,scifi
Lightsaber blade &quot;weight&quot; in-universe,scifi
Who gets Muggle-born students onto Platform 9 3/4?,scifi
Why didn&#39;t Vader let Luke kill the Emperor, or even kill him himself?,scifi
Was Picard speaking French and being translated the entire time?,scifi
What is on Steve Rogers&#39; list of things to watch?,scifi
In Star Trek TNG, why does everyone have plants at the head of their beds?,scifi
How did Gandalf elude and puzzle Sauron?,scifi
What happened between Revenge of the Sith and A New Hope that made Vader believe he was more powerful than Kenobi?,scifi
Has any Star Trek character appeared in all three division uniform colors?,scifi
Did Data murder Lore?,scifi
Did Vader ever learn that Sidious controlled both sides in the Clone Wars?,scifi
Did Balrogs have their own language?,scifi
Why does Hermione dislike Professor Trelawney from the start?,scifi
Why does Worf receive only a reprimand for killing Duras in the episode, “Reunion?”,scifi
What is the chronological order of the novels in Asimov&#39;s Foundation series?,scifi
Why is the destination of the Discovery in 2001: A Space Odyssey Saturn in the book and Jupiter in the movie?,scifi
Asimov - Start with Foundation or Robots,scifi
What plot differences are there between the Game of Thrones TV series and the books?,scifi
In The Lord of the Rings, what important background information is contained in the poems?,scifi
Why does Hermione say she hadn&#39;t used a memory charm before?,scifi
How do the Incredible Hulk&#39;s pants stay on but not his shirt?,scifi
Was Gimli the last of his race?,scifi
Is the humanoid appearance of most alien species in the Star Trek universe ever canonically addressed?,scifi
Why was Gandalf so concerned about Gollum?,scifi
Does Hogwarts teach non magical classes?,scifi
Why was Marty present in his jump to 2015 in Back to the Future 2?,scifi
Can the Doctor be female?,scifi
If Galadriel had claimed the One Ring, would Sauron have become her servant, or would have Galadriel become his servant?,scifi
What was Mr. Anderson (Neo) selling on discs to Choi?,scifi
Why does Superman wear his underwear outside his pants?,scifi
Why doesn&#39;t the Emperor control Dune (Arrakis) himself?,scifi
Was Voldemort a Better Wizard Than Dumbledore?,scifi
What purpose does Chewbacca&#39;s belt serve?,scifi
What happened to the Joker in The Dark Knight Rises?,scifi
Was the &quot;Eye of Sauron&quot; Sauron&#39;s actual physical form?,scifi
Was Elrond, in Tolkien&#39;s opinion, more inherently powerful than Galadriel?,scifi
Why didn&#39;t Tom Riddle kill Harry Potter in Chamber of Secrets?,scifi
Why did Dumbledore say that Dudley had been mistreated by the Dursleys?,scifi
Why did Frodo start his adventure 17 years after he inherited the One Ring?,scifi
Why does Data have to use a computer in Star Trek?,scifi
How does David Lightman in WarGames manage to hack a computer by dialing a number?,scifi
Why does saying &quot;Swiper, no swiping!&quot; three times prevent Swiper from swiping?,scifi
What&#39;s under the crystal bridge in Asgard?,scifi
Looking for a really old novel where the people are geometric figures,scifi
How big is the Death Star compared to the Executor,scifi
Why does Quidditch allow faster brooms?,scifi
Is the ending of Minority Report halo-induced?,scifi
Why model Smaug after a cat?,scifi
Was the Hulk based on Jekyll/Hyde?,scifi
How is the Starkiller Base supposed to work more than one time, given how it draws its power?,scifi
What is the intended crew complement of the Millennium Falcon?,scifi
Why did C-3PO not have a red arm at the end of The Force Awakens?,scifi
Why is Luke searching for the First Jedi Temple?,scifi
How does the leek jinx in Harry Potter respect Gamp&#39;s Law?,scifi
Was the T-Rex the same one?,scifi
Was George Lucas involved with Rogue One?,scifi
Why did Deanna Troi keep wearing a Starfleet uniform after Chain of Command?,scifi
Don&#39;t replicators make the Ferengi rather pointless?,scifi
Why couldn&#39;t Harry or anybody else see Peter Pettigrew aka Scabbers on the Marauder&#39;s Map when Lupin could?,scifi
Did Sauron survive?,scifi
Is it possible that Mace Windu survived his encounter with Sidious?,scifi
Are the Weeping Angels Timelords,scifi
How did the &quot;black liquid&quot; work in Prometheus?,scifi
Star Trek: The Next Generation episode with a black snowman,scifi
Short story about a boy and girl enclosed in an experiment and given injections to age rapidly,scifi
Is anyone at Hogwarts married?,scifi
Why doesn&#39;t The Flash&#39;s speed kill the people he saves?,scifi
Why is there Iron in Iron Man&#39;s name when there&#39;s nothing iron about it?,scifi
How can a storm cloud in Middle-earth &quot;move behind the sun&quot;?,scifi
Why is Worf permitted to wear his sash but Ro can&#39;t wear her earpiece?,scifi
What flaw in the Matrix was Neo supposed to correct?,scifi
Why were the Imperials rude to Vader in the beginning of A New Hope?,scifi
Which of Dumbledore&#39;s abilities make him the greatest wizard of the age?,scifi
Why did Palpatine pick &#39;Vader&#39; as a name for Anakin?,scifi
How many Ents were at the Entmoot?,scifi
Who do these helmets belong to?,scifi
In Dune, was the Golden Path really necessary?,scifi
Are there any more races in Middle-earth?,scifi
Did Leia know Luke was her brother when she kissed him?,scifi
Why was Neville Longbottom in Gryffindor?,scifi
Why would the Terminator ask for a weapon that surely only exists in the distant future?,scifi
In what order should I watch the various Stargate TV Series?,scifi
Why can latinum not be replicated?,scifi
Why was Darth Vader given a downgraded version of General Grievous&#39;s mechanics?,scifi
How long did it take for the Death Star (1) to reload?,scifi
Why Couldn&#39;t a Time Turner Have been Used to Stop Voldemort?,scifi
Kessel Run in 12 parsecs: screenplay error, or part of the movie?,scifi
Is Tolkien&#39;s Middle-earth in our Universe?,scifi
After Gandalf kills the Balrog of Moria, do any more Balrogs remain in Middle-earth?,scifi
Why doesn&#39;t Quark wear a headdress?,scifi
How did Jabba become such a powerful crime lord?,scifi
Is it ever explained where Elsa got her powers?,scifi
What exactly is worse than death?,scifi
How could Dumbledore hire Hagrid when he wasn&#39;t Headmaster?,scifi
Had JK Rowling seen King&#39;s Cross Station before writing the first book?,scifi
Why are the Mimics so named?,scifi
A short story where criminals are sent back in time as punishment?,scifi
Why don&#39;t the Jedi use tutaminis instead of using their lightsabers?,scifi
They defeated a ring-bearing Sauron once, why couldn&#39;t they do it again?,scifi
Why don&#39;t survivors in the Walking Dead use spears?,scifi
Which Star Trek character appeared on screen with the most different ranks?,scifi
Is there a legal system in Middle Earth?,scifi
Do you remember the memories that you&#39;ve placed in a pensieve?,scifi
How did Darth Vader know the rebel base was on Hoth?,scifi
Why does Inigo still have the six-fingered man&#39;s sword?,scifi
Why are Stormtroopers stationed outside the Death Star near the turbolaser batteries adjacent to Bay 327?,scifi
Where did the idea that TIE Fighters are weak and disposable come from?,scifi
Why was R2-D2 smarter than other similar droids?,scifi
Originator of the &quot;Gods Require Belief&quot; Trope,scifi
Which episode of Star Trek: TNG is the image on the chat servers&#39; error pages taken from?,scifi
Why are R2-D2 and C-3PO spelled phonetically in outside media?,scifi
How does The Incredible Hulk change mass?,scifi
Why do X-wings change wing configuration?,scifi
Is Santa Claus a Time Lord?,scifi
Why are the colors reversed between the blasters and lightsabers of the Republic/Rebels and Empire?,scifi
Why isn&#39;t The Flash unstoppable?,scifi
Does The Character of Jar-Jar Binks Serve An Actual Purpose in Star Wars?,scifi
What kind of power was hoped-for/expected to be gained from the One Ring?,scifi
Where was the first appearance of the idea that Batman is the real personality and Bruce is the mask?,scifi
Why was Scrooge chosen for redemption?,scifi
What does the blue pill in The Matrix actually do?,scifi
Movie with magical book showing events of any day in history, except missing days of the Gregorian calendar change,scifi
Short story about an endless space ship,scifi
Not Again Qui-Gon Jinn?,scifi
Unknown feature on Middle-earth&#39;s map?,scifi
Was Tolkien the first to invent languages purely for fictional works?,scifi
What does Voldemort mean when he asks Wormtail to &#39;milk&#39; Nagini?,scifi
Why did Greedo shoot first?,scifi
How much would a ticket to Jurassic World cost?,scifi
Are any ships in Star Wars capable of intergalactic travel?,scifi
Why doesn&#39;t Buzz know he&#39;s a toy?,scifi
Are any Harry Potter characters completely redeemed?,scifi
How did Dumbledore block the Avada Kedavra spell?,scifi
Why doesn&#39;t Captain America accept the need for checks &amp; balances on superheroes?,scifi
Why are there barcode readers on the bridge of the Enterprise?,scifi
What is the name of the move that Obi-wan uses to remove Anakin&#39;s limbs?,scifi
What are Imperial officers wearing here?,scifi
What&#39;s the point of locked doors in Harry Potter?,scifi
Why can&#39;t the rebels kill Vader like the clone troopers killed the Jedi in Order 66?,scifi
Is the Klingon language fully realized, or just a handful of disconnected phrases?,scifi
Lord of the Rings written to support constructed languages or the other way round?,scifi
In canon, does Han Solo shoot first?,scifi
What special powers did the Dwarf rings give their users?,scifi
Is the Rebellion really good?,scifi
Data being intimate with Tasha Yar - why was Data built with this capability?,scifi
Can Thor&#39;s hammer be wielded by anyone in outer space?,scifi
What is that high-pitched sound from all those 50s sci-fi B-movies?,scifi
Why Did the Rebels Have to Fly Along the Death Star Trench?,scifi
Is Joss Whedon&#39;s Firefly based on the Traveller RPG he played?,scifi
Why didn&#39;t Gollum ever become a wraith?,scifi
How is Data powered?,scifi
Was Gollum always a hobbit?,scifi
How did the cookfire get hot enough to melt gold in Game of Thrones?,scifi
Why aren&#39;t there any main Federation battleships in the Star Trek universe?,scifi
Why didn&#39;t Aragorn keep going with the army of the dead?,scifi
What caused the apocalypse in the Hunger Games?,scifi
Where did the Wizarding World think Harry was?,scifi
Why is Max mad?,scifi
Why did JK Rowling choose the name &#39;Harry&#39;?,scifi
What were all those visions Rey saw?,scifi
Who was the first robot to refer to organic lifeforms as &quot;meatbags&quot;?,scifi
What actually is Arithmancy?,scifi
What Marvel Superhero or Supervillain Has the Most Secret Identity?,scifi
How did Trinity know that Neo would see a white rabbit (to follow)?,scifi
What is Darth Vader holding on the cover of the original Star Wars novelization?,scifi
Why did it take longer to go to Rivendell in The Hobbit than in The Fellowship of the Ring?,scifi
Why isn&#39;t the religion of R&#39;hllor, The Lord of Light, dominant?,scifi
What is &quot;the prop&quot; used in many Sci-Fi movies?,scifi
What was in the syringe that Inara had in the pilot episode?,scifi
Why do the Borg have such a hard time understanding individuality?,scifi
Why do Borg move so poorly (like 50s movie robots)?,scifi
What is a Hedge Knight?,scifi
Has the light from the Star Wars galaxy reached us yet?,scifi
How did Voldemort get his wand back?,scifi
Why was the Narada drill at all necessary in Star Trek (2009)?,scifi
What order should the Chronicles of Narnia books be read in?,scifi
How did Tasha Yar know to make a farewell hologram?,scifi
Why did Benjen Stark take the Black?,scifi
What is the symbolism of the colors assigned to Istari wizards?,scifi
Why do consoles explode in Star Trek?,scifi
How did the AT-ATs get to the surface of Hoth?,scifi
Why didn&#39;t Kenobi start training Luke earlier?,scifi
How did Hagrid and Dumbledore know the Potters had been killed?,scifi
In Star Trek, does the original die in teleportation?,scifi
Why didn&#39;t Gollum grow old and die after he lost the One Ring to Bilbo?,scifi
Why did Tony Stark build arc reactors into his extra Iron Man suits?,scifi
Which films should I see before &quot;The Avengers&quot;?,scifi
How does Bane eat?,scifi
Why did Saruman not kill Gandalf?,scifi
How could Fred and George have figured the exact password to the Marauder&#39;s map?,scifi
What did Smaug eat for 60 years?,scifi
Why did Darth Vader torture Han Solo in Cloud City?,scifi
Why did HAL&#39;s voice slow down when he was disconnected?,scifi
How could Harry have become an Auror?,scifi
Was the Stone of Minas Tirith still dangerous after Sauron was destroyed?,scifi
Did George Lucas ever meet Gene Roddenberry?,scifi
Who are these Lego superheroes?,scifi
Since Boromir wanted the One ring so badly, why didn&#39;t he volunteer to take it during the Council of Elrond?,scifi
How did Kirk manage to get Captaincy of the Enterprise despite just graduating from Academy?,scifi
Why does Kylo Ren&#39;s lightsaber look different from normal lightsabers?,scifi
Does Voldemort know about the Invisibility Cloak?,scifi
Why is the word &#39;Quidditch&#39; always capitalized?,scifi
Why does Gandalf the White not remember his original name?,scifi
What good did Snape do anyone by infiltrating the Death Eaters?,scifi
What does a Ravenclaw do when they can&#39;t answer the riddle for their dormitory?,scifi
Why is Towel Day on May 25th?,scifi
First appearance of the &quot;wake up from a coma, discover the world has ended&quot; trope?,scifi
What is Princess Zelda&#39;s full name?,scifi
Is Lembas (Elven bread) magical?,scifi
Cyberpunk story: Black samurai, skateboarding courier, Mafia selling pizza and Sumerian goddess as a computer virus,scifi
Why did Moody eat the school&#39;s sausages?,scifi
Why was Vader surprised that Obi-Wan&#39;s body disappeared?,scifi
How does Quark attract customers to his bar given that the drinks and food can be gotten free from a replicator?,scifi
Where does human waste go when going to the toilet in the Star Trek universe?,scifi
Back To The Future Flaw - why don&#39;t Marty&#39;s parents recognize him in the new future?,scifi
Where did the Q come from, before the Q Continuum?,scifi
Etymology of the name, &quot;Voldemort.&quot;,scifi
Why does R2-D2 try to electrocute Yoda?,scifi
Why doesn&#39;t the Doctor duplicate himself when he has multiple medical emergencies at the same time?,scifi
Are there any real-world basis to the traps in the Indiana Jones series?,scifi
Identifying a story with a portal that only organic tissue can pass through,scifi
What is the place that Gandalf falls to after the battle with the Balrog?,scifi
Was Thor unworthy during &quot;The Avengers&quot;?,scifi
Is James Doohan’s missing finger ever noticeable in Star Trek?,scifi
Could the Hulk become powerful enough to break adamantium?,scifi
How did Morpheus come to identify Neo as potentially being The One before he met him?,scifi
Is the ring poem slightly inaccurate? Who wrote it?,scifi
Were there any jokes in LOTR?,scifi
What is this Klingon Santa saying?,scifi
Why did Gandalf chase the Balrog down?,scifi
Does Gollum know that others call him Gollum?,scifi
Where did &quot;you shall not pass&quot; come from?,scifi
How did Boba Fett know to hide in the Star Destroyer &quot;Avenger&quot;&#39;s garbage?,scifi
Do Wizards pay Muggle taxes?,scifi
Is Quidditch an inherently flawed sport?,scifi
Who is the eponymous Jedi in Return of the Jedi?,scifi
Could Khal Drogo&#39;s Khalasar really have defeated the Iron Throne?,scifi
Why is the Death Star spherical?,scifi
What is the first instance of a portal to another world?,scifi
What&#39;s the deal with &quot;marshmelons&quot;?,scifi
Did Tolkien ever specify that Orodruin was a volcano?,scifi
How did Vader saving Luke turn him to the good side?,scifi
Why isn&#39;t the Potter family in the pure-blood list?,scifi
How many Gods are in Game of Thrones?,scifi
How did Gandalf get each of his various names?,scifi
Which button activates Skywalker&#39;s lightsaber, and why is it inconsistent?,scifi
What was the flaw in Goblet of Fire?,scifi
Did Padm&#233; have any family?,scifi
Does the Wicked Witch of the West know she can be killed by water?,scifi
What is King Koopa the king of?,scifi
Why did Obi-Wan have to sneak around the Death Star?,scifi
Why did companions have such high social standing?,scifi
Kahless and Klingon Appearance,scifi
How was Obi-Wan Kenobi able to hide his light side presence from Vader and the Emperor?,scifi
How does the Iris on the stargate works when establishing a wormhole?,scifi
Identify a story about genetically engineered Vampires,scifi
How do people understand astromech droids?,scifi
Did Princess Leia ever use The Force?,scifi
Why does everyone in Firefly speak Chinese?,scifi
How much money did Harry Potter have?,scifi
Did Obi-wan Age Normally?,scifi
Wasn&#39;t Harry&#39;s father just like Draco?,scifi
What is the history between Q and Guinan?,scifi
How does Galadriel know that Gandalf &#39;survives&#39; his encounter with the Balrog?,scifi
Why was Crusher replaced with Pulaski who was replaced by Crusher?,scifi
Why is Janeway an Admiral and Picard is not?,scifi
Are there any female characters in the Hobbit?,scifi
Why did Dumbledore hire Lockhart?,scifi
Is &quot;Lord of the Rings&quot; a trilogy of books in Tolkien&#39;s opinion?,scifi
Why didn&#39;t Sauron find Bilbo when he put on the ring like Frodo?,scifi
Let There Be Light Story Identification,scifi
Who or what is the oldest sentient being in Tolkien&#39;s lore?,scifi
Why doesn&#39;t the wizarding world use computers?,scifi
What caused Voldemort to become so Evil, or is his villainy &#39;inherent&#39;?,scifi
Why doesn&#39;t the Terminator kill at the biker bar?,scifi
